rn	reflex	gloss	gfn	srcabbr	lgid	language	srcid
264696	thyāw.sā	tease	v	AH-CSDPN	441	Chepang	10b1.64
264706	gāk.sā	ridiciule	v	AH-CSDPN	441	Chepang	10b1.65
264739	yu.khayʔ.sa	hate	v	AH-CSDPN	441	Chepang	10b1.68
264740	corʔ.sā	hate / be jealous	v	AH-CSDPN	441	Chepang	10b1.68
264790	khayʔ.sā	avoid (smn)	v	AH-CSDPN	441	Chepang	10b1.73
264800	hlung jik.sā	hurt	v	AH-CSDPN	441	Chepang	10b1.74
264811	māʔ.sā	lie (tell untruth)	v	AH-CSDPN	441	Chepang	10b1.75
264823	niwh jāngh.sā	pretend	v	AH-CSDPN	441	Chepang	10b1.76
264842	thyāwʔkāy.sā	flirt	v	AH-CSDPN	441	Chepang	10b1.78
264862	that.sā	quarrel with words	v	AH-CSDPN	441	Chepang	10b1.80
264873	kāy.kāy.sā	quarrel	v	AH-CSDPN	441	Chepang	10b1.81
264885	pre.|ʔāk.sā	separate	v	AH-CSDPN	441	Chepang	10b1.82
264886	pre.|ʔāk.ti weng.sā	separate	v	AH-CSDPN	441	Chepang	10b1.82
264904	khāy-sā	succeed	v	AH-CSDPN	441	Chepang	10b1.84
264914	kyumh.sā	lose / be defeated	vt	AH-CSDPN	441	Chepang	10b1.85
264924	jong.sā	win	v	AH-CSDPN	441	Chepang	10b1.86
264936	pāng.sā	stop / hold up	v	AH-CSDPN	441	Chepang	10b1.87
264949	sum.joʔ	three		AH-CSDPN	441	Chepang	09.01
264961	play.joʔ	four		AH-CSDPN	441	Chepang	09.02
264973	pongā.joʔ	five		AH-CSDPN	441	Chepang	09.03
264985	cha.gotā	six		AH-CSDPN	441	Chepang	09.04
264997	sāt.gotā	seven		AH-CSDPN	441	Chepang	09.05
265009	ʔāt.gotā	eight		AH-CSDPN	441	Chepang	09.06
265021	naw.gotā	nine		AH-CSDPN	441	Chepang	09.07
265033	das.gotā	ten		AH-CSDPN	441	Chepang	09.08
265046	yāt.hāle yāt.joʔ	thirteen		AH-CSDPN	441	Chepang	09.09
265058	yāt.hāle sāt.gotā	nineteen		AH-CSDPN	441	Chepang	09.10
265070	yāt.hāle ʔāt.gotā	twenty		AH-CSDPN	441	Chepang	09.11
265083	yāt.hāle das.gotā	twenty-two		AH-CSDPN	441	Chepang	09.12
265095	nis.hāle pongā.joʔ	twenty-nine		AH-CSDPN	441	Chepang	09.13
265107	nis.hāle sāt.gotā	thirty-one		AH-CSDPN	441	Chepang	09.14
265120	sum.hāle sum.joʔ	thirty-nine		AH-CSDPN	441	Chepang	09.15
265132	sum.hāle play.joʔ	forty		AH-CSDPN	441	Chepang	09.16
265144	play.hāle nis.joʔ	fifty		AH-CSDPN	441	Chepang	09.17
265156	pongā.hāle	sixty		AH-CSDPN	441	Chepang	09.18
265290	hngā	first		AH-CSDPN	441	Chepang	09.30
265331	lonte	last		AH-CSDPN	441	Chepang	09.34
265343	hlāk	half		AH-CSDPN	441	Chepang	09.35
265356	hlāk.bāding	half way		AH-CSDPN	441	Chepang	09.36
265407	brak.ta	pair	n	AH-CSDPN	441	Chepang	09.41
265461	judā	every		AH-CSDPN	441	Chepang	09.45
265503	doh.lāng	something (unknown thing)		AH-CSDPN	441	Chepang	09.48
265515	doh.mā nāʔ.la	nothing		AH-CSDPN	441	Chepang	09.49
265528	su.lāngʔ	someone		AH-CSDPN	441	Chepang	09.50
265540	su.mā nāʔ.la	no one		AH-CSDPN	441	Chepang	09.51
265554	thethe	another		AH-CSDPN	441	Chepang	09.52
265574	bola	some		AH-CSDPN	441	Chepang	09.54
265589	ʔāna nāʔ.to	too much		AH-CSDPN	441	Chepang	09.55
265600	khāy.sā	can / be able to do something	v	AH-CSDPN	441	Chepang	XIIIA1
265611	ciʔ.sā	know (sthg)	v	AH-CSDPN	441	Chepang	XIIIA2
265632	pā-	let (smn do sthg)	v	AH-CSDPN	441	Chepang	XIIIA4
265643	tāk-	cause (smn to do sthg)	v	AH-CSDPN	441	Chepang	XIIIA5
265660	moh	love / desire	n	AH-CSDPN	441	Chepang	10a.01
265673	corʔmuh	hate	n	AH-CSDPN	441	Chepang	10a.02
265798	jyān	life	n	AH-CSDPN	441	Chepang	10a.12
265825	dunhuri	dwarf	n	AH-CSDPN	441	Chepang	10a.14
265826	dānhāri	dwarf	n	AH-CSDPN	441	Chepang	10a.14
265864	klayh.ʔo māntā	cripple	n	AH-CSDPN	441	Chepang	10a.17
265877	sel	health	n	AH-CSDPN	441	Chepang	10a.18
265903	cā	wound	n	AH-CSDPN	441	Chepang	10a.20
265931	say.ʔo	pain	n	AH-CSDPN	441	Chepang	10a.22
265932	jik.ʔo	pain	n	AH-CSDPN	441	Chepang	10a.22
265972	ʔay.ʔo	fever	n	AH-CSDPN	441	Chepang	10a.25
265986	syup	cough	n	AH-CSDPN	441	Chepang	10a.26
265999	jhingh	sneeze	n	AH-CSDPN	441	Chepang	10a.27
266013	hlikunʔ.jā	hiccup	n	AH-CSDPN	441	Chepang	10a.28
266094	bromh	smallpox	n	AH-CSDPN	441	Chepang	10a.35
266116	rogā	cold (illness)	n	AH-CSDPN	441	Chepang	10a.37
266141	kliʔ.syoro.ʔo	dysentery	n	AH-CSDPN	441	Chepang	10a.39
266154	kut	worms (parasite)	n	AH-CSDPN	441	Chepang	10a.40
266167	ning?	poison	n	AH-CSDPN	441	Chepang	10a.41
266181	'ʔo.kat	medicine	n	AH-CSDPN	441	Chepang	10a.42
266221	mun	death	n	AH-CSDPN	441	Chepang	10a.45
266235	hmāng	corpse	n	AH-CSDPN	441	Chepang	10a.46
266248	pāmh.sā	burial	n	AH-CSDPN	441	Chepang	10a.47
266264	tes.rāng	cemetery	n	AH-CSDPN	441	Chepang	10a.48
266300	kres.sā	mourning	n	AH-CSDPN	441	Chepang	10a.51
266314	lāngkā	worlds (other)	n	AH-CSDPN	441	Chepang	10a.52
266315	kāmʔnālā	worlds (other)	n	AH-CSDPN	441	Chepang	10a.52
266331	riʔ	ghost	n	AH-CSDPN	441	Chepang	10a.53
266348	nameʔ	spirit	n	AH-CSDPN	441	Chepang	10a.54
266349	ruʔang	spirit	n	AH-CSDPN	441	Chepang	10a.54
266350	nābeʔ	spirit	n	AH-CSDPN	441	Chepang	10a.54
266351	glingh gwālāmʔ	spirit	n	AH-CSDPN	441	Chepang	10a.54
266372	ding	god	n	AH-CSDPN	441	Chepang	10a.55
266373	lān	god	n	AH-CSDPN	441	Chepang	10a.55
266386	lān naʔ.ʔo māntā	witch	n	AH-CSDPN	441	Chepang	10a.56
266400	pānday	shaman	n	AH-CSDPN	441	Chepang	10a.57
266412	gosāy	mask	n	AH-CSDPN	441	Chepang	10a.58
266448	murti	idol	n	AH-CSDPN	441	Chepang	10a.61
266516	manʔ.sā	worship	n	AH-CSDPN	441	Chepang	10a.67
266598	lok.ʔo	far	adj	AH-CSDPN	441	Chepang	12c.01
266612	dyāng.ʔo	near	adj	AH-CSDPN	441	Chepang	12c.02
266625	ghok.ʔo	broad	adj	AH-CSDPN	441	Chepang	12c.03
266639	ghorh.ʔo	narrow (of path)	adj	AH-CSDPN	441	Chepang	12c.04
266653	tyunʔ.ʔo	short	adj	AH-CSDPN	441	Chepang	12c.05
266669	dun.ʔo	thick (cylinder)	adj	AH-CSDPN	441	Chepang	12c.06
266670	blek.ʔo	thick (plane)	adj	AH-CSDPN	441	Chepang	12c.06
266684	greng.ʔo	thin (cylinder)	adj	AH-CSDPN	441	Chepang	12c.07
266685	beʔ.ʔo	thin (plane)	adj	AH-CSDPN	441	Chepang	12c.07
266699	yās.ʔo	high	adj	AH-CSDPN	441	Chepang	12c.08
266712	yās.mā-lo	low	adj	AH-CSDPN	441	Chepang	12c.09
266727	tyumh.ʔo	deep	adj	AH-CSDPN	441	Chepang	12c.10
266743	jyumh.mā.lo	shallow	adj	AH-CSDPN	441	Chepang	12c.11
266804	hos	front	adj	AH-CSDPN	441	Chepang	12c.16
266816	kāh	back	adj	AH-CSDPN	441	Chepang	12c.17
266829	ngoy.do	right (opposite of left)	adj	AH-CSDPN	441	Chepang	12c.18
266842	weʔ.do	left (opposite of right)	adj	AH-CSDPN	441	Chepang	12c.19
266870	gongʔ.ʔo	crooked	adj	AH-CSDPN	441	Chepang	12c.21
266884	dheng.ʔo	straight	adj	AH-CSDPN	441	Chepang	12c.22
266898	thyongʔ.ʔo	twisted	adj	AH-CSDPN	441	Chepang	12c.23
266899	māyh.ʔo	twisted	adj	AH-CSDPN	441	Chepang	12c.23
266912	bānh.ʔo	flat	adj	AH-CSDPN	441	Chepang	12c.24
266927	hwānʔ.ʔo	sharp-edged	adj	AH-CSDPN	441	Chepang	12c.25
266943	hwamh.ʔo	sharp / pointed	adj	AH-CSDPN	441	Chepang	12c.26
266959	dyulh.ʔo	blunt	adj	AH-CSDPN	441	Chepang	12c.27
266960	galh.ʔo	blunt	adj	AH-CSDPN	441	Chepang	12c.27
266974	yum.ʔo	smooth	adj	AH-CSDPN	441	Chepang	12c.28
266987	cek.ʔo	rough	adj	AH-CSDPN	441	Chepang	12c.29
267010	pheng.ʔo	hollow	adj	AH-CSDPN	441	Chepang	12c.31
267025	soh	empty	adj	AH-CSDPN	441	Chepang	12c.32
267039	phol.ʔo	open (as a door)	adj	AH-CSDPN	441	Chepang	12c.33
267040	ʔongh.ʔo	open (as a container)	adj	AH-CSDPN	441	Chepang	12c.33
267054	rāk.ʔo	shut (as a door)	adj	AH-CSDPN	441	Chepang	12c.34
267055	bom.ʔo	shut	adj	AH-CSDPN	441	Chepang	12c.34
267056	hlop.ʔo	shut	adj	AH-CSDPN	441	Chepang	12c.34
267070	kryā.ʔo	perforated	adj	AH-CSDPN	441	Chepang	12c.35
267083	chās.ʔo	plugged	adj	AH-CSDPN	441	Chepang	12c.36
267094	wāh.ʔo	moving	adj	AH-CSDPN	441	Chepang	12c.37
267108	mu.ʔo	stationary	adj	AH-CSDPN	441	Chepang	12c.38
267122	jok.ʔo	fast (action)	adj	AH-CSDPN	441	Chepang	12c.39
267123	renh.ʔo	fast (speech)	adj	AH-CSDPN	441	Chepang	12c.39
267136	jok.mā.lo	slow	adj	AH-CSDPN	441	Chepang	12c.40
267137	renh.mā.lo	slow	adj	AH-CSDPN	441	Chepang	12c.40
267150	guni	slowly		AH-CSDPN	441	Chepang	12c.41
267161	kru	cubit (elbow to fingertip)		AH-CSDPN	441	Chepang	12c.42
267192	-say	from		AH-CSDPN	441	Chepang	12c.44
267211	-hāng	into		AH-CSDPN	441	Chepang	12c.45
267229	-say	out of		AH-CSDPN	441	Chepang	XIIC
267243	bhitra	in / inside of		AH-CSDPN	441	Chepang	XIIC
267244	-khā	in / inside of		AH-CSDPN	441	Chepang	XIIC
267261	tyāwʔ.ʔa	up		AH-CSDPN	441	Chepang	XIIC
267277	kāmʔ.ʔa	down		AH-CSDPN	441	Chepang	XIIC
267292	mālge.say	over		AH-CSDPN	441	Chepang	XIIC
267307	talge.say	under		AH-CSDPN	441	Chepang	XIIC
267322	cyol.say	through		AH-CSDPN	441	Chepang	XIIC
267339	-gana	toward		AH-CSDPN	441	Chepang	XIIC
267352	-say	away from		AH-CSDPN	441	Chepang	XIIC
267366	kah.say	behind		AH-CSDPN	441	Chepang	XIIC
267367	lone.say	behind		AH-CSDPN	441	Chepang	XIIC
267383	kos.say	in front of		AH-CSDPN	441	Chepang	XIIC56
267384	hngā.say	in front of		AH-CSDPN	441	Chepang	XIIC56
267398	cinʔ.hāng	beside		AH-CSDPN	441	Chepang	XIIC
267414	bā.ding	between		AH-CSDPN	441	Chepang	XIIC
267430	thārāy.hāng	above		AH-CSDPN	441	Chepang	XIIC
267444	torʔ.hāng	beneath		AH-CSDPN	441	Chepang	XIIC
267468	ʔuʔ.say	beyond		AH-CSDPN	441	Chepang	XIIC
267480	ʔuʔu.say	across		AH-CSDPN	441	Chepang	XIIC
267493	gāʔ.hāng	where		AH-CSDPN	441	Chepang	XIIC64
267554	lyāwh.ʔo	mixed		AH-CSDPN	441	Chepang	XIID
267569	lyāwh.mā.lo	unmixed		AH-CSDPN	441	Chepang	XIID
267582	dong.ʔo	real		AH-CSDPN	441	Chepang	XIID
267595	māʔ.ʔo	false		AH-CSDPN	441	Chepang	XIID14
267607	judā	whole		AH-CSDPN	441	Chepang	XIID
267620	judā	all		AH-CSDPN	441	Chepang	XIID
267688	ʔāy	old		AH-CSDPN	441	Chepang	XIID
267700	raw	new		AH-CSDPN	441	Chepang	XIID
267701	reʔ	new		AH-CSDPN	441	Chepang	XIID
267722	jugu	never		AH-CSDPN	441	Chepang	XIID
267734	din.khā.din	daily		AH-CSDPN	441	Chepang	XIID
267761	hngā	before		AH-CSDPN	441	Chepang	XIID
267762	āhnam	before		AH-CSDPN	441	Chepang	XIID
267776	lone	after		AH-CSDPN	441	Chepang	XIID
267799	-cuk	until		AH-CSDPN	441	Chepang	XIID31
267812	lyām	road	n	AH-CSDPN	441	Chepang	06a.01
267825	gāw	village		AH-CSDPN	441	Chepang	06a.02
267865	kryung	corner / bend	n	AH-CSDPN	441	Chepang	06a.05
267878	kim	house	n	AH-CSDPN	441	Chepang	06a.06
267941	khor	cage	n	AH-CSDPN	441	Chepang	06a.12
267956	kho.singʔ	wall	n	AH-CSDPN	441	Chepang	06a.13
267969	lek.sāʔ	mud	n	AH-CSDPN	441	Chepang	06a.14
267970	du.sāʔ	mud	n	AH-CSDPN	441	Chepang	06a.14
267997	chānā	roof	n	AH-CSDPN	441	Chepang	06a.16
268011	ʔon	thatch	n	AH-CSDPN	441	Chepang	06a.17
268026	nāp.singʔ	beam	n	AH-CSDPN	441	Chepang	06a.18
268041	karaw	rafter	n	AH-CSDPN	441	Chepang	06a.19
268052	krāt	cane / rattan	n	AH-CSDPN	441	Chepang	06a.20
268067	dharkun	post	n	AH-CSDPN	441	Chepang	06a.21
268077	cyās	bamboo ties (tying strips)	n	AH-CSDPN	441	Chepang	06a.22
268078	rik	bamboo ties (tied strips)	n	AH-CSDPN	441	Chepang	06a.22
268100	hlayʔ	ladder	n	AH-CSDPN	441	Chepang	06a.24
268118	pinday	veranda		AH-CSDPN	441	Chepang	06a.25
268131	daylaw	doorway	n	AH-CSDPN	441	Chepang	06a.26
268147	blāng.singʔ	door	n	AH-CSDPN	441	Chepang	06a.27
268194	sā?	floor	n	AH-CSDPN	441	Chepang	06a.31
268233	hnāp.lāwʔ	mat (sleeping)	n	AH-CSDPN	441	Chepang	06a.34
268257	kramʔ.nāy	covering (wrap)	n	AH-CSDPN	441	Chepang	06a.35
268281	lawʔ	mat	n	AH-CSDPN	441	Chepang	06a.37
268295	khoyong	cradle	n	AH-CSDPN	441	Chepang	06a.38
268317	tāʔ	loft	n	AH-CSDPN	441	Chepang	06a.40
268332	hmʔtāp	cooking place	n	AH-CSDPN	441	Chepang	06a.41
268346	hm.glyum	charcoal	n	AH-CSDPN	441	Chepang	06a.42
268347	yur	charcoal (??)	n	AH-CSDPN	441	Chepang	06a.42
268361	hmeʔring	soot	n	AH-CSDPN	441	Chepang	06a.43
268362	suling	soot	n	AH-CSDPN	441	Chepang	06a.43
268375	grāyhʔo bāng	grinder	n	AH-CSDPN	441	Chepang	06a.44
268387	karahi	griddle		AH-CSDPN	441	Chepang	06a.45
268413	dānh.ʔo bāng	pestle	n	AH-CSDPN	441	Chepang	06a.47
268424	hmʔ.lyung	flame	n	AH-CSDPN	441	Chepang	06a.48
268447	thuh	steam	n	AH-CSDPN	441	Chepang	06a.50
268460	phek	broom	n	AH-CSDPN	441	Chepang	06a.51
268473	ʔanh	sweepings (coarse)	n	AH-CSDPN	441	Chepang	06a.52
268474	dhanh	sweepings (fine)	n	AH-CSDPN	441	Chepang	06a.52
268501	pitāk	fire tongs	n	AH-CSDPN	441	Chepang	06a.54
268516	jher.singʔ	kindling	n	AH-CSDPN	441	Chepang	06a.55
268532	nga	I		AH-CSDPN	441	Chepang	01.001
268551	nāng	thou		AH-CSDPN	441	Chepang	01.002
268552	-te	thou		AH-CSDPN	441	Chepang	01.002
268577	ngi	we		AH-CSDPN	441	Chepang	01.003
268578	ni	we		AH-CSDPN	441	Chepang	01.003
268591	ʔiʔ	this		AH-CSDPN	441	Chepang	01.004
268605	ʔowʔ	that		AH-CSDPN	441	Chepang	01.005
268606	ʔuʔ	that		AH-CSDPN	441	Chepang	01.005
268620	su	who		AH-CSDPN	441	Chepang	01.006
268634	doh	what		AH-CSDPN	441	Chepang	01.007
268649	-mā	not		AH-CSDPN	441	Chepang	01.008
268650	-la	not		AH-CSDPN	441	Chepang	01.008
268668	ʔāna	all		AH-CSDPN	441	Chepang	01.009
268669	nā.to	all		AH-CSDPN	441	Chepang	01.009
268683	ʔāna	many		AH-CSDPN	441	Chepang	01.010
268684	nā.to	many		AH-CSDPN	441	Chepang	01.010
268697	yāt.joʔ	one		AH-CSDPN	441	Chepang	01.011
268710	nis.joʔ	two		AH-CSDPN	441	Chepang	01.012
268724	tāngh.ʔo	big		AH-CSDPN	441	Chepang	01.013
268725	brāw.ʔo	big		AH-CSDPN	441	Chepang	01.013
268738	gyāng.ʔo	long	adj	AH-CSDPN	441	Chepang	01.014
268753	mi.ʔo	small		AH-CSDPN	441	Chepang	01.015
268754	may.ʔo	small		AH-CSDPN	441	Chepang	01.015
268768	nomʔ.cʔ	woman		AH-CSDPN	441	Chepang	01.016
268782	goy.coʔ	man		AH-CSDPN	441	Chepang	01.017
268797	māntā	person		AH-CSDPN	441	Chepang	01.018
268798	coʔ	person		AH-CSDPN	441	Chepang	01.018
268811	ngāʔ	fish		AH-CSDPN	441	Chepang	01.019
268824	wāʔ	bird		AH-CSDPN	441	Chepang	01.020
268837	kuyʔ	dog		AH-CSDPN	441	Chepang	01.021
268850	srayk	louse (head)		AH-CSDPN	441	Chepang	01.022
268865	singʔ	tree		AH-CSDPN	441	Chepang	01.023
268878	sāyʔ	seed (includes fruit)	n	AH-CSDPN	441	Chepang	01.024
268892	māt	leaf	n	AH-CSDPN	441	Chepang	01.025
268893	lo	leaf	n	AH-CSDPN	441	Chepang	01.025
268905	rut	root	n	AH-CSDPN	441	Chepang	01.026
268906	goyʔ	root / tuber	n	AH-CSDPN	441	Chepang	01.026
268919	pun	bark	n	AH-CSDPN	441	Chepang	01.027
268933	tung.sā	drink	v	AH-CSDPN	441	Chepang	01.054
268947	jeʔsā	eat		AH-CSDPN	441	Chepang	01.055
268974	yo.sā	see		AH-CSDPN	441	Chepang	01.057
268975	cyawʔ◦sā	see		AH-CSDPN	441	Chepang	01.057
268988	sāyʔ.sā	hear		AH-CSDPN	441	Chepang	01.058
269002	ciʔ.sā	know		AH-CSDPN	441	Chepang	01.059
269004	hwak.sā	know		AH-CSDPN	441	Chepang	01.059
269019	ʔenʔ.sā	sleep	v	AH-CSDPN	441	Chepang	01.060
269032	si.sā	die		AH-CSDPN	441	Chepang	01.061
269045	sāt.sā	kill		AH-CSDPN	441	Chepang	01.062
269058	kwelh.sa	swim	v	AH-CSDPN	441	Chepang	01.063
269116	khāmh.sā	lie	v	AH-CSDPN	441	Chepang	01.067
269131	cungʔ◦sā	sit		AH-CSDPN	441	Chepang	01.068
269144	cing.sā	stand	v	AH-CSDPN	441	Chepang	01.069
269173	noʔ.sā	say		AH-CSDPN	441	Chepang	01.071
269174	to.sā	say		AH-CSDPN	441	Chepang	01.071
269188	nyām	sun		AH-CSDPN	441	Chepang	01.072
269201	lāh	moon		AH-CSDPN	441	Chepang	01.073
269214	kār	star		AH-CSDPN	441	Chepang	01.074
269227	tiʔ	water	n	AH-CSDPN	441	Chepang	01.075
269241	ʔiʔ	rain	n	AH-CSDPN	441	Chepang	01.076
269242	wā.ʔ.o	rain	n	AH-CSDPN	441	Chepang	01.076
269256	bāng	stone	n	AH-CSDPN	441	Chepang	01.077
269285	sā?	earth		AH-CSDPN	441	Chepang	01.079
269299	mus	cloud		AH-CSDPN	441	Chepang	01.080
269312	hmeʔ.kuʔ	smoke	n	AH-CSDPN	441	Chepang	01.081
269325	hmeʔ	fire		AH-CSDPN	441	Chepang	01.082
269341	hmeʔ.mut	ash		AH-CSDPN	441	Chepang	01.083
269342	hyomʔ	ash		AH-CSDPN	441	Chepang	01.083
269358	lyung.sā jher.sā	burn	v	AH-CSDPN	441	Chepang	01.084
269373	lyām	path		AH-CSDPN	441	Chepang	01.085
269388	syālung	mountain		AH-CSDPN	441	Chepang	01.086
269401	du.ʔo	red		AH-CSDPN	441	Chepang	01.087
269414	pli.ʔo	green		AH-CSDPN	441	Chepang	01.088
269427	yār.ʔo	yellow		AH-CSDPN	441	Chepang	01.089
269441	bhām.ʔo	white		AH-CSDPN	441	Chepang	01.090
269454	gāl.ʔo	black		AH-CSDPN	441	Chepang	01.091
269468	yāʔding	night		AH-CSDPN	441	Chepang	01.092
269486	dhāh.ʔo	hot		AH-CSDPN	441	Chepang	01.093
269501	nik.ʔo	cold (wet)		AH-CSDPN	441	Chepang	01.094
269516	blingh.ʔo	full		AH-CSDPN	441	Chepang	01.095
269546	pe.ʔo	good		AH-CSDPN	441	Chepang	01.097
269563	gore	round		AH-CSDPN	441	Chepang	01.098
269564	logyoro	round		AH-CSDPN	441	Chepang	01.098
269577	sot.ʔo	dry	adj	AH-CSDPN	441	Chepang	01.099
269591	mayng	name	n	AH-CSDPN	441	Chepang	01.100
269617	wāʔ.bhālya	rooster	n	AH-CSDPN	441	Chepang	03a.002
269630	wāʔ.pothi	hen	n	AH-CSDPN	441	Chepang	03a.003
269643	coʔ.wāʔ	chick	n	AH-CSDPN	441	Chepang	03a.004
269656	chenʔ	comb (of rooster)	n	AH-CSDPN	441	Chepang	03a.005
269682	bruk.wā (S), ku.wāʔ (S)	pigeon	n	AH-CSDPN	441	Chepang	03a.007
269695	rut.wāʔ	pheasant	n	AH-CSDPN	441	Chepang	03a.008
269734	wā◦kum, carkum	swallow (bird)	n	AH-CSDPN	441	Chepang	03a.011
269747	sayk, wāʔ-ko, tyap	bill (of bird)	n	AH-CSDPN	441	Chepang	03a.012
269760	chyut	nest	n	AH-CSDPN	441	Chepang	03a.013
269773	pāp	wing	n	AH-CSDPN	441	Chepang	03a.014
269786	kruyk (sp.), karāl (sp.)	parrot	n	AH-CSDPN	441	Chepang	03a.015
269799	kā.wāʔ	crow (bird)	n	AH-CSDPN	441	Chepang	03a.016
269812	long.wāʔ	blackbird	n	AH-CSDPN	441	Chepang	03a.017
269825	mangdor.wāʔ	woodpecker (sp.)	n	AH-CSDPN	441	Chepang	03a.018
269851	kwar	owl (sp.)	n	AH-CSDPN	441	Chepang	03a.020
269864	mu.wāʔ	hawk	n	AH-CSDPN	441	Chepang	03a.021
269877	kohibās.wāʔ	eagle	n	AH-CSDPN	441	Chepang	03a.022
269890	gidha	vulture	n	AH-CSDPN	441	Chepang	03a.023
269903	dhāngkacāwinʔ	bat (animal, large) (sp.)	n	AH-CSDPN	441	Chepang	03a.024
269916	lobhir.win (sp.)	bat (animal, small)	n	AH-CSDPN	441	Chepang	03a.025
269929	men	fur	n	AH-CSDPN	441	Chepang	03a.026
269942	bhay.si	buffalo	n	AH-CSDPN	441	Chepang	03a.027
269994	syā?	cattle	n	AH-CSDPN	441	Chepang	03a.031
270007	cok	hoof	n	AH-CSDPN	441	Chepang	03a.032
270059	me?chyāʔ	goat	n	AH-CSDPN	441	Chepang	03a.036
270124	pyāk	hog	n	AH-CSDPN	441	Chepang	03a.041
270150	mong	snout	n	AH-CSDPN	441	Chepang	03a.043
270216	kār.jāʔ	cat	n	AH-CSDPN	441	Chepang	03a.048
270242	rok.yuʔ	rat	n	AH-CSDPN	441	Chepang	03a.050
270255	cyus.yuʔ	shrew	n	AH-CSDPN	441	Chepang	03a.051
270268	gungʔ, ʔeh (flying squirr	squirrel	n	AH-CSDPN	441	Chepang	03a.052
270282	yuk, glay	monkey	n	AH-CSDPN	441	Chepang	03a.053
270334	ka.syāʔ	deer (barking)	n	AH-CSDPN	441	Chepang	03a.057
270347	syār.syāʔ	antelope (goral)	n	AH-CSDPN	441	Chepang	03a.058
270373	jham◦bu	jackal	n	AH-CSDPN	441	Chepang	03a.060
270385	gulungʔ	mongoose (sp.)	n	AH-CSDPN	441	Chepang	03a.061
270399	yom	bear	n	AH-CSDPN	441	Chepang	03a.062
270412	mā.jā?	tiger	n	AH-CSDPN	441	Chepang	03a.063
270425	jāʔ, malung.jāʔ	leopard	n	AH-CSDPN	441	Chepang	03a.064
270438	hucurungʔ	lizard (sp.)	n	AH-CSDPN	441	Chepang	03a.065
270452	dhong (sp.), cus (sp.), tik (sp.)	frog	n	AH-CSDPN	441	Chepang	03a.066
270465	byāng (sp.), torāk (sp.)	toad	n	AH-CSDPN	441	Chepang	03a.067
270478	duli	turtle	n	AH-CSDPN	441	Chepang	03a.068
270492	?āyalā.ru	snake (python)	n	AH-CSDPN	441	Chepang	03a.069
270505	ru	snake (small)	n	AH-CSDPN	441	Chepang	03a.070
270518	bop	snail	n	AH-CSDPN	441	Chepang	03a.071
270531	kawruk	shell	n	AH-CSDPN	441	Chepang	03a.072
270544	neʔkos	scorpion	n	AH-CSDPN	441	Chepang	03a.074
270557	ne?	sting (of insect / scorpion / etc.?)	n	AH-CSDPN	441	Chepang	03a.074
270570	pong (S), sāl (S)	centipede	n	AH-CSDPN	441	Chepang	03a.075
270583	pyāt	leech, land	n	AH-CSDPN	441	Chepang	03a.076
270597	lit	leech, water	n	AH-CSDPN	441	Chepang	03a.077
270610	syānʔ	grub (insect)	n	AH-CSDPN	441	Chepang	03a.078
270623	syānʔ	caterpillar	n	AH-CSDPN	441	Chepang	03a.079
270649	gyāwʔling	spider	n	AH-CSDPN	441	Chepang	03a.081
270662	lāngʔ, gyāw.ko-	web (of spider)	n	AH-CSDPN	441	Chepang	03a.082
270675	yāng	fly	n	AH-CSDPN	441	Chepang	03a.083
270688	jāwyāng	mosquito	n	AH-CSDPN	441	Chepang	03a.084
270701	dupli	ant (sp.)	n	AH-CSDPN	441	Chepang	03a.085
270714	min	ant, flying	n	AH-CSDPN	441	Chepang	03a.086
270727	krās	louse (body)	n	AH-CSDPN	441	Chepang	03a.087
270740	?um	louse egg	n	AH-CSDPN	441	Chepang	03a.088
270753	hyung?	flea	n	AH-CSDPN	441	Chepang	03a.089
270766	pan	bedbug	n	AH-CSDPN	441	Chepang	03a.090
270778	duylā	dragonfly	n	AH-CSDPN	441	Chepang	03a.091
270791	tirlop	moth	n	AH-CSDPN	441	Chepang	03a.092
270804	tibilingʔ	butterfly	n	AH-CSDPN	441	Chepang	03a.093
270816	pāng?guli	firefly	n	AH-CSDPN	441	Chepang	03a.094
270829	bhirim?	cockroach	n	AH-CSDPN	441	Chepang	03a.095
270842	nyām?	grasshopper	n	AH-CSDPN	441	Chepang	03a.096
270855	ring (S), sar? (S)	wasp	n	AH-CSDPN	441	Chepang	03a.097
270868	tum? (S) kwāy (S)  ((?))	bee	n	AH-CSDPN	441	Chepang	03a.098
270881	krung	hive	n	AH-CSDPN	441	Chepang	03a.099
270894	tumʔ.khudu	honey	n	AH-CSDPN	441	Chepang	03a.100
270907	gyāwh.sā	bark	v	AH-CSDPN	441	Chepang	03b.01
270920	ngur.sā	growl	v	AH-CSDPN	441	Chepang	03b.02
270946	jayk.sā	bite	v	AH-CSDPN	441	Chepang	03b.04
270959	nāmh.sā	sniff	v	AH-CSDPN	441	Chepang	03b.05
270972	yoyh.sā, tāya.sā	gnaw	v	AH-CSDPN	441	Chepang	03b.06
270985	lemh.sā	lick	v	AH-CSDPN	441	Chepang	03b.07
270998	jam?.sā	grit (teeth)	v	AH-CSDPN	441	Chepang	03b.08
271011	syung.sā	fly	v	AH-CSDPN	441	Chepang	03b.09
271025	dih.sā	alight	v	AH-CSDPN	441	Chepang	03b.10
